Id. de problema,Descripción,Estado,Gravedad,Puntos de la historia,Ruta de acceso del proyecto,Tipo de ubicación,Ruta de acceso,Línea,Columna,Id. de incidente,Vínculo de ayuda,Nombre del ensamblado,Versión de ensamblado,Clave pública de ensamblado,Fragmento
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,405,12,P:System.Windows.Forms.Control.Location,,,,,"this.nudTSLongitude.Location = new System.Drawing.Point(121, 178);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,400,12,T:System.Windows.Forms.NumericUpDown,,,,,"this.nudTSLongitude.Increment = new decimal(new int[] {              1,              0,              0,              131072});"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,400,12,P:System.Windows.Forms.NumericUpDown.Increment,,,,,"this.nudTSLongitude.Increment = new decimal(new int[] {              1,              0,              0,              131072});"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,399,12,T:System.Windows.Forms.NumericUpDown,,,,,this.nudTSLongitude.DecimalPlaces = 2;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,399,12,P:System.Windows.Forms.NumericUpDown.DecimalPlaces,,,,,this.nudTSLongitude.DecimalPlaces = 2;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,395,12,T:System.Windows.Forms.ComboBox,,,,,this.cmbTSProjection.TabIndex = 20;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,395,12,P:System.Windows.Forms.Control.TabIndex,,,,,this.cmbTSProjection.TabIndex = 20;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,394,12,T:System.Windows.Forms.ComboBox,,,,,"this.cmbTSProjection.Size = new System.Drawing.Size(119, 21);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,394,12,P:System.Windows.Forms.Control.Size,,,,,"this.cmbTSProjection.Size = new System.Drawing.Size(119, 21);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,393,12,T:System.Windows.Forms.ComboBox,,,,,"this.cmbTSProjection.Name = ""cmbTSProjection"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,393,12,P:System.Windows.Forms.Control.Name,,,,,"this.cmbTSProjection.Name = ""cmbTSProjection"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,392,12,T:System.Windows.Forms.ComboBox,,,,,"this.cmbTSProjection.Location = new System.Drawing.Point(121, 204);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,392,12,P:System.Windows.Forms.Control.Location,,,,,"this.cmbTSProjection.Location = new System.Drawing.Point(121, 204);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,391,12,T:System.Windows.Forms.ComboBox,,,,,this.cmbTSProjection.FormattingEnabled = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,391,12,P:System.Windows.Forms.ListControl.FormattingEnabled,,,,,this.cmbTSProjection.FormattingEnabled = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,390,12,T:System.Windows.Forms.ComboBoxStyle,,,,,this.cmbTSProjection.DropDownStyle = System.Windows.Forms.ComboBoxStyle.DropDownList;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,390,12,T:System.Windows.Forms.ComboBoxStyle,,,,,this.cmbTSProjection.DropDownStyle = System.Windows.Forms.ComboBoxStyle.DropDownList;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,390,12,F:System.Windows.Forms.ComboBoxStyle.DropDownList,,,,,this.cmbTSProjection.DropDownStyle = System.Windows.Forms.ComboBoxStyle.DropDownList;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,390,12,T:System.Windows.Forms.ComboBox,,,,,this.cmbTSProjection.DropDownStyle = System.Windows.Forms.ComboBoxStyle.DropDownList;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,390,12,T:System.Windows.Forms.ComboBoxStyle,,,,,this.cmbTSProjection.DropDownStyle = System.Windows.Forms.ComboBoxStyle.DropDownList;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,390,12,P:System.Windows.Forms.ComboBox.DropDownStyle,,,,,this.cmbTSProjection.DropDownStyle = System.Windows.Forms.ComboBoxStyle.DropDownList;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,386,12,T:System.Drawing.ContentAlignment,,,,,this.label11.TextAlign = System.Drawing.ContentAlignment.MiddleLeft;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,386,12,T:System.Drawing.ContentAlignment,,,,,this.label11.TextAlign = System.Drawing.ContentAlignment.MiddleLeft;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,386,12,F:System.Drawing.ContentAlignment.MiddleLeft,,,,,this.label11.TextAlign = System.Drawing.ContentAlignment.MiddleLeft;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,386,12,T:System.Windows.Forms.Label,,,,,this.label11.TextAlign = System.Drawing.ContentAlignment.MiddleLeft;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,386,12,T:System.Drawing.ContentAlignment,,,,,this.label11.TextAlign = System.Drawing.ContentAlignment.MiddleLeft;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,386,12,P:System.Windows.Forms.Label.TextAlign,,,,,this.label11.TextAlign = System.Drawing.ContentAlignment.MiddleLeft;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,385,12,T:System.Windows.Forms.Label,,,,,"this.label11.Text = ""Projection"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,385,12,P:System.Windows.Forms.Label.Text,,,,,"this.label11.Text = ""Projection"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,384,12,T:System.Windows.Forms.Label,,,,,this.label11.TabIndex = 21;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,384,12,P:System.Windows.Forms.Control.TabIndex,,,,,this.label11.TabIndex = 21;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,383,12,T:System.Windows.Forms.Label,,,,,"this.label11.Size = new System.Drawing.Size(108, 23);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,383,12,P:System.Windows.Forms.Control.Size,,,,,"this.label11.Size = new System.Drawing.Size(108, 23);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,382,12,T:System.Windows.Forms.Label,,,,,"this.label11.Name = ""label11"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,382,12,P:System.Windows.Forms.Control.Name,,,,,"this.label11.Name = ""label11"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,381,12,T:System.Windows.Forms.Label,,,,,"this.label11.Location = new System.Drawing.Point(7, 202);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,381,12,P:System.Windows.Forms.Control.Location,,,,,"this.label11.Location = new System.Drawing.Point(7, 202);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,377,12,T:System.Drawing.ContentAlignment,,,,,this.label12.TextAlign = System.Drawing.ContentAlignment.MiddleLeft;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,377,12,T:System.Drawing.ContentAlignment,,,,,this.label12.TextAlign = System.Drawing.ContentAlignment.MiddleLeft;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,377,12,F:System.Drawing.ContentAlignment.MiddleLeft,,,,,this.label12.TextAlign = System.Drawing.ContentAlignment.MiddleLeft;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,377,12,T:System.Windows.Forms.Label,,,,,this.label12.TextAlign = System.Drawing.ContentAlignment.MiddleLeft;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,377,12,T:System.Drawing.ContentAlignment,,,,,this.label12.TextAlign = System.Drawing.ContentAlignment.MiddleLeft;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,377,12,P:System.Windows.Forms.Label.TextAlign,,,,,this.label12.TextAlign = System.Drawing.ContentAlignment.MiddleLeft;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,376,12,T:System.Windows.Forms.Label,,,,,"this.label12.Text = ""Initial Altitude"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,376,12,P:System.Windows.Forms.Label.Text,,,,,"this.label12.Text = ""Initial Altitude"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,375,12,T:System.Windows.Forms.Label,,,,,this.label12.TabIndex = 22;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,375,12,P:System.Windows.Forms.Control.TabIndex,,,,,this.label12.TabIndex = 22;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,374,12,T:System.Windows.Forms.Label,,,,,"this.label12.Size = new System.Drawing.Size(108, 23);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,374,12,P:System.Windows.Forms.Control.Size,,,,,"this.label12.Size = new System.Drawing.Size(108, 23);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,373,12,T:System.Windows.Forms.Label,,,,,"this.label12.Name = ""label12"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,373,12,P:System.Windows.Forms.Control.Name,,,,,"this.label12.Name = ""label12"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,372,12,T:System.Windows.Forms.Label,,,,,"this.label12.Location = new System.Drawing.Point(7, 231);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,372,12,P:System.Windows.Forms.Control.Location,,,,,"this.label12.Location = new System.Drawing.Point(7, 231);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,364,12,T:System.Windows.Forms.NumericUpDown,,,,,"this.nudTSInitialAltitude.Value = new decimal(new int[] {              2,              0,              0,              -2147352576});"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,364,12,P:System.Windows.Forms.NumericUpDown.Value,,,,,"this.nudTSInitialAltitude.Value = new decimal(new int[] {              2,              0,              0,              -2147352576});"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,363,12,T:System.Windows.Forms.NumericUpDown,,,,,this.nudTSInitialAltitude.TabIndex = 23;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,363,12,P:System.Windows.Forms.Control.TabIndex,,,,,this.nudTSInitialAltitude.TabIndex = 23;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,362,12,T:System.Windows.Forms.NumericUpDown,,,,,"this.nudTSInitialAltitude.Size = new System.Drawing.Size(120, 20);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,362,12,P:System.Windows.Forms.Control.Size,,,,,"this.nudTSInitialAltitude.Size = new System.Drawing.Size(120, 20);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,361,12,T:System.Windows.Forms.NumericUpDown,,,,,"this.nudTSInitialAltitude.Name = ""nudTSInitialAltitude"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,361,12,P:System.Windows.Forms.Control.Name,,,,,"this.nudTSInitialAltitude.Name = ""nudTSInitialAltitude"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,356,12,T:System.Windows.Forms.NumericUpDown,,,,,"this.nudTSInitialAltitude.Minimum = new decimal(new int[] {              10,              0,              0,              -2147483648});"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,356,12,P:System.Windows.Forms.NumericUpDown.Minimum,,,,,"this.nudTSInitialAltitude.Minimum = new decimal(new int[] {              10,              0,              0,              -2147483648});"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,351,12,T:System.Windows.Forms.NumericUpDown,,,,,"this.nudTSInitialAltitude.Maximum = new decimal(new int[] {              10,              0,              0,              0});"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,351,12,P:System.Windows.Forms.NumericUpDown.Maximum,,,,,"this.nudTSInitialAltitude.Maximum = new decimal(new int[] {              10,              0,              0,              0});"
